Country,Year,Sex,Age,Suicide,Suicides_100k_Pop,Population, GDP  ,generation
Chile,2006,Female,05-14 years,6,0.45,1319746,"154,788,024,806",Millenials
Chile,2007,Male,75+ years,63,28.72,219367,"173,605,968,179",Silent
Chile,2007,Male,55-74 years,270,26.19,1031049,"173,605,968,179",Silent
Chile,2007,Male,25-34 years,310,24.78,1251058,"173,605,968,179",Generation X
Chile,2007,Male,35-54 years,532,23.67,2247973,"173,605,968,179",Boomers
Chile,2007,Male,15-24 years,302,21.23,1422332,"173,605,968,179",Millenials
Chile,2007,Female,15-24 years,90,6.54,1375294,"173,605,968,179",Millenials
Chile,2007,Female,25-34 years,74,6.03,1227488,"173,605,968,179",Generation X
Chile,2007,Female,35-54 years,128,5.63,2272322,"173,605,968,179",Boomers
Chile,2007,Female,55-74 years,42,3.58,1174419,"173,605,968,179",Silent
Chile,2007,Female,75+ years,9,2.46,365832,"173,605,968,179",Silent
Chile,2007,Male,05-14 years,19,1.4,1352835,"173,605,968,179",Generation Z
Chile,2007,Female,05-14 years,9,0.69,1305466,"173,605,968,179",Generation Z
Chile,2008,Male,75+ years,74,32.54,227419,"179,638,496,279",Silent
Chile,2008,Male,25-34 years,346,27.45,1260323,"179,638,496,279",Generation X
Chile,2008,Male,55-74 years,294,27.42,1072247,"179,638,496,279",Silent
Chile,2008,Male,35-54 years,616,27.05,2277546,"179,638,496,279",Boomers
Chile,2008,Male,15-24 years,330,23.02,1433674,"179,638,496,279",Millenials
Chile,2008,Female,15-24 years,110,7.94,1384953,"179,638,496,279",Millenials
Chile,2008,Female,25-34 years,79,6.4,1234171,"179,638,496,279",Generation X
Chile,2008,Female,35-54 years,135,5.87,2300364,"179,638,496,279",Boomers
Chile,2008,Female,55-74 years,64,5.26,1216310,"179,638,496,279",Silent
Chile,2008,Female,75+ years,10,2.64,378855,"179,638,496,279",Silent
Chile,2008,Female,05-14 years,16,1.24,1291313,"179,638,496,279",Generation Z
Chile,2008,Male,05-14 years,14,1.05,1338486,"179,638,496,279",Generation Z
Chile,2009,Male,75+ years,88,37.48,234780,"172,389,498,445",Silent
Chile,2009,Male,25-34 years,362,28.43,1273220,"172,389,498,445",Generation X
Chile,2009,Male,55-74 years,316,28.31,1116278,"172,389,498,445",Silent
Chile,2009,Male,35-54 years,613,26.6,2304506,"172,389,498,445",Boomers
Chile,2009,Male,15-24 years,330,22.91,1440637,"172,389,498,445",Millenials
Chile,2009,Female,15-24 years,102,7.34,1390368,"172,389,498,445",Millenials
Chile,2009,Female,25-34 years,85,6.83,1244249,"172,389,498,445",Generation X
Chile,2009,Female,35-54 years,155,6.67,2325328,"172,389,498,445",Boomers
Chile,2009,Female,55-74 years,59,4.68,1260914,"172,389,498,445",Silent
Chile,2009,Female,75+ years,12,3.06,391659,"172,389,498,445",Silent
Chile,2009,Male,05-14 years,15,1.13,1324547,"172,389,498,445",Generation Z
Chile,2009,Female,05-14 years,11,0.86,1277663,"172,389,498,445",Generation Z
Chile,2010,Male,75+ years,98,40.59,241464,"218,537,551,220",Silent
Chile,2010,Male,35-54 years,607,26.05,2329802,"218,537,551,220",Generation X
Chile,2010,Male,25-34 years,307,23.8,1289792,"218,537,551,220",Generation X
Chile,2010,Male,55-74 years,273,23.48,1162662,"218,537,551,220",Silent
Chile,2010,Male,15-24 years,315,21.83,1442868,"218,537,551,220",Millenials
Chile,2010,Female,15-24 years,90,6.47,1391250,"218,537,551,220",Millenials
Chile,2010,Female,35-54 years,150,6.39,2348223,"218,537,551,220",Generation X
Chile,2010,Female,25-34 years,78,6.2,1257779,"218,537,551,220",Generation X
Chile,2010,Female,55-74 years,45,3.44,1307594,"218,537,551,220",Silent
Chile,2010,Female,75+ years,10,2.47,404348,"218,537,551,220",Silent
Chile,2010,Male,05-14 years,18,1.37,1311312,"218,537,551,220",Generation Z
Chile,2010,Female,05-14 years,10,0.79,1264757,"218,537,551,220",Generation Z
Chile,2011,Male,75+ years,89,35.57,250197,"252,251,992,029",Silent
Chile,2011,Male,55-74 years,339,28.13,1205080,"252,251,992,029",Boomers
Chile,2011,Male,25-34 years,330,25.2,1309717,"252,251,992,029",Millenials
Chile,2011,Male,35-54 years,575,24.46,2350457,"252,251,992,029",Generation X
Chile,2011,Male,15-24 years,312,21.65,1441346,"252,251,992,029",Millenials
Chile,2011,Female,35-54 years,158,6.67,2367343,"252,251,992,029",Generation X
Chile,2011,Female,25-34 years,67,5.26,1274974,"252,251,992,029",Millenials
Chile,2011,Female,15-24 years,69,4.97,1388507,"252,251,992,029",Millenials
Chile,2011,Female,55-74 years,50,3.7,1351263,"252,251,992,029",Boomers
Chile,2011,Female,75+ years,14,3.35,417296,"252,251,992,029",Silent
Chile,2011,Female,05-14 years,12,0.96,1253907,"252,251,992,029",Generation Z
Chile,2011,Male,05-14 years,12,0.92,1300696,"252,251,992,029",Generation Z
Chile,2012,Male,75+ years,101,39.13,258082,"267,122,320,057",Silent
Chile,2012,Male,25-34 years,319,23.92,1333713,"267,122,320,057",Millenials
Chile,2012,Male,35-54 years,555,23.41,2370451,"267,122,320,057",Generation X
Chile,2012,Male,55-74 years,285,22.8,1250017,"267,122,320,057",Boomers
Chile,2012,Male,15-24 years,242,16.86,1435400,"267,122,320,057",Millenials
Chile,2012,Female,35-54 years,138,5.79,2385205,"267,122,320,057",Generation X
Chile,2012,Female,25-34 years,62,4.78,1296016,"267,122,320,057",Millenials
Chile,2012,Female,15-24 years,62,4.49,1381401,"267,122,320,057",Millenials
Chile,2012,Female,55-74 years,52,3.72,1397521,"267,122,320,057",Boomers
Chile,2012,Female,75+ years,10,2.33,429697,"267,122,320,057",Silent
Chile,2012,Male,05-14 years,8,0.62,1292347,"267,122,320,057",Generation Z
Chile,2012,Female,05-14 years,7,0.56,1245397,"267,122,320,057",Generation Z
Chile,2013,Male,75+ years,82,30.87,265665,"278,384,332,694",Silent
Chile,2013,Male,55-74 years,288,22.21,1296922,"278,384,332,694",Boomers
Chile,2013,Male,25-34 years,298,21.92,1359760,"278,384,332,694",Millenials
Chile,2013,Male,35-54 years,516,21.59,2389789,"278,384,332,694",Generation X
Chile,2013,Male,15-24 years,224,15.71,1425807,"278,384,332,694",Millenials
Chile,2013,Female,35-54 years,130,5.41,2401833,"278,384,332,694",Generation X
Chile,2013,Female,15-24 years,60,4.38,1370723,"278,384,332,694",Millenials
Chile,2013,Female,25-34 years,52,3.94,1318935,"278,384,332,694",Millenials
Chile,2013,Female,55-74 years,54,3.74,1445681,"278,384,332,694",Boomers
Chile,2013,Female,75+ years,14,3.17,442189,"278,384,332,694",Silent
Chile,2013,Male,05-14 years,12,0.93,1285975,"278,384,332,694",Generation Z
Chile,2013,Female,05-14 years,8,0.65,1238965,"278,384,332,694",Generation Z
Chile,2014,Male,75+ years,92,33.62,273608,"260,584,090,571",Silent
Chile,2014,Male,55-74 years,308,22.9,1345116,"260,584,090,571",Boomers
Chile,2014,Male,35-54 years,536,22.25,2408469,"260,584,090,571",Generation X
Chile,2014,Male,25-34 years,289,20.87,1384843,"260,584,090,571",Millenials
Chile,2014,Male,15-24 years,238,16.83,1413924,"260,584,090,571",Millenials
Chile,2014,Female,35-54 years,127,5.25,2417192,"260,584,090,571",Generation X
Chile,2014,Female,25-34 years,60,4.47,1340788,"260,584,090,571",Millenials
Chile,2014,Female,15-24 years,58,4.27,1357865,"260,584,090,571",Millenials
Chile,2014,Female,55-74 years,52,3.48,1494867,"260,584,090,571",Boomers
Chile,2014,Female,75+ years,8,1.76,455627,"260,584,090,571",Silent
Chile,2014,Male,05-14 years,12,0.94,1280751,"260,584,090,571",Generation Z
Chile,2014,Female,05-14 years,9,0.73,1233817,"260,584,090,571",Generation Z
Chile,2015,Male,75+ years,117,41.44,282308,"243,999,477,738",Silent
Chile,2015,Male,55-74 years,301,21.59,1394272,"243,999,477,738",Boomers
Chile,2015,Male,35-54 years,513,21.14,2426719,"243,999,477,738",Generation X
Chile,2015,Male,25-34 years,296,21.04,1406921,"243,999,477,738",Millenials
Chile,2015,Male,15-24 years,224,15.99,1400822,"243,999,477,738",Millenials
Chile,2015,Female,35-54 years,136,5.59,2431495,"243,999,477,738",Generation X
Chile,2015,Female,55-74 years,78,5.05,1544550,"243,999,477,738",Boomers
Chile,2015,Female,25-34 years,66,4.85,1359598,"243,999,477,738",Millenials
Chile,2015,Female,15-24 years,64,4.76,1343941,"243,999,477,738",Millenials
Chile,2015,Female,75+ years,21,4.46,470618,"243,999,477,738",Silent
Chile,2015,Female,05-14 years,13,1.06,1228869,"243,999,477,738",Generation Z
Chile,2015,Male,05-14 years,9,0.71,1275612,"243,999,477,738",Generation Z
Colombia,1985,Male,75+ years,21,17.02,123400,"34,894,411,352",G.I. Generation
Colombia,1985,Male,55-74 years,113,11.13,1015200,"34,894,411,352",G.I. Generation
Colombia,1985,Male,25-34 years,193,8.31,2323700,"34,894,411,352",Boomers
Colombia,1985,Male,15-24 years,256,8.02,3190200,"34,894,411,352",Generation X
Colombia,1985,Male,35-54 years,188,7.67,2451100,"34,894,411,352",Silent
Colombia,1985,Female,15-24 years,117,3.73,3140700,"34,894,411,352",Generation X
Colombia,1985,Female,25-34 years,45,1.98,2276100,"34,894,411,352",Boomers
Colombia,1985,Female,75+ years,3,1.72,174000,"34,894,411,352",G.I. Generation
Colombia,1985,Female,35-54 years,31,1.29,2403500,"34,894,411,352",Silent
Colombia,1985,Female,55-74 years,12,1.04,1150600,"34,894,411,352",G.I. Generation
Colombia,1985,Male,05-14 years,12,0.35,3443900,"34,894,411,352",Generation X
Colombia,1985,Female,05-14 years,10,0.3,3360000,"34,894,411,352",Generation X
Colombia,1986,Male,75+ years,13,10.32,126000,"34,942,489,684",G.I. Generation
Colombia,1986,Male,15-24 years,260,7.98,3258100,"34,942,489,684",Generation X
Colombia,1986,Male,25-34 years,189,7.96,2373200,"34,942,489,684",Boomers
Colombia,1986,Male,55-74 years,81,7.81,1036800,"34,942,489,684",G.I. Generation
Colombia,1986,Male,35-54 years,187,7.47,2503200,"34,942,489,684",Silent
Colombia,1986,Female,15-24 years,121,3.77,3207600,"34,942,489,684",Generation X
Colombia,1986,Female,25-34 years,48,2.06,2324500,"34,942,489,684",Boomers
Colombia,1986,Female,55-74 years,13,1.11,1175000,"34,942,489,684",G.I. Generation
Colombia,1986,Female,35-54 years,26,1.06,2454600,"34,942,489,684",Silent
Colombia,1986,Female,05-14 years,10,0.29,3431600,"34,942,489,684",Generation X
Colombia,1986,Male,05-14 years,10,0.28,3517300,"34,942,489,684",Generation X
Colombia,1986,Female,75+ years,0,0,177700,"34,942,489,684",G.I. Generation
Colombia,1987,Male,15-24 years,301,8.52,3533143,"36,373,307,085",Generation X
Colombia,1987,Male,55-74 years,86,8.23,1044703,"36,373,307,085",G.I. Generation
Colombia,1987,Male,75+ years,14,7.62,183612,"36,373,307,085",G.I. Generation
Colombia,1987,Male,25-34 years,192,7.34,2615813,"36,373,307,085",Boomers
Colombia,1987,Male,35-54 years,147,5.73,2567656,"36,373,307,085",Silent
Colombia,1987,Female,15-24 years,118,3.4,3468807,"36,373,307,085",Generation X
Colombia,1987,Female,25-34 years,29,1.09,2651735,"36,373,307,085",Boomers
Colombia,1987,Female,35-54 years,27,0.98,2755678,"36,373,307,085",Silent
Colombia,1987,Female,55-74 years,10,0.83,1210423,"36,373,307,085",G.I. Generation
Colombia,1987,Female,75+ years,2,0.78,257621,"36,373,307,085",G.I. Generation
Colombia,1987,Male,05-14 years,16,0.41,3924075,"36,373,307,085",Generation X
Colombia,1987,Female,05-14 years,9,0.24,3796166,"36,373,307,085",Generation X
Colombia,1988,Male,75+ years,27,14.14,190910,"39,212,550,050",G.I. Generation
Colombia,1988,Male,25-34 years,214,7.94,2696739,"39,212,550,050",Boomers
Colombia,1988,Male,55-74 years,83,7.76,1069673,"39,212,550,050",G.I. Generation
Colombia,1988,Male,15-24 years,243,6.86,3543715,"39,212,550,050",Generation X
Colombia,1988,Male,35-54 years,160,5.96,2682795,"39,212,550,050",Silent
Colombia,1988,Female,15-24 years,85,2.44,3480840,"39,212,550,050",Generation X
Colombia,1988,Female,75+ years,6,2.24,268303,"39,212,550,050",G.I. Generation
Colombia,1988,Female,25-34 years,41,1.5,2734383,"39,212,550,050",Boomers
Colombia,1988,Female,35-54 years,26,0.9,2877134,"39,212,550,050",Silent
Colombia,1988,Male,05-14 years,14,0.35,3998496,"39,212,550,050",Generation X
Colombia,1988,Female,55-74 years,4,0.32,1240926,"39,212,550,050",G.I. Generation
Colombia,1988,Female,05-14 years,9,0.23,3865587,"39,212,550,050",Generation X
Colombia,1989,Male,75+ years,17,8.63,197086,"39,540,080,200",G.I. Generation
Colombia,1989,Male,55-74 years,87,7.94,1096341,"39,540,080,200",G.I. Generation
Colombia,1989,Male,25-34 years,194,6.98,2777676,"39,540,080,200",Boomers
Colombia,1989,Male,35-54 years,152,5.42,2802188,"39,540,080,200",Silent
Colombia,1989,Male,15-24 years,191,5.38,3551741,"39,540,080,200",Generation X
Colombia,1989,Female,15-24 years,78,2.24,3489146,"39,540,080,200",Generation X
Colombia,1989,Female,25-34 years,45,1.6,2817903,"39,540,080,200",Boomers
Colombia,1989,Female,75+ years,4,1.44,278074,"39,540,080,200",G.I. Generation
Colombia,1989,Female,35-54 years,34,1.13,3003700,"39,540,080,200",Silent
Colombia,1989,Female,05-14 years,13,0.33,3932480,"39,540,080,200",Generation X
Colombia,1989,Female,55-74 years,4,0.31,1273639,"39,540,080,200",G.I. Generation
Colombia,1989,Male,05-14 years,12,0.29,4069855,"39,540,080,200",Generation X
Colombia,1990,Male,75+ years,21,10.39,202048,"40,274,204,595",G.I. Generation
Colombia,1990,Male,55-74 years,85,7.56,1124943,"40,274,204,595",G.I. Generation
Colombia,1990,Male,15-24 years,220,6.17,3562908,"40,274,204,595",Generation X
Colombia,1990,Male,25-34 years,174,6.09,2859281,"40,274,204,595",Boomers
Colombia,1990,Male,35-54 years,153,5.23,2924679,"40,274,204,595",Silent
Colombia,1990,Female,15-24 years,95,2.71,3499435,"40,274,204,595",Generation X
Colombia,1990,Female,25-34 years,41,1.41,2902786,"40,274,204,595",Boomers
Colombia,1990,Female,35-54 years,40,1.28,3134518,"40,274,204,595",Silent
Colombia,1990,Female,55-74 years,14,1.07,1308768,"40,274,204,595",G.I. Generation
Colombia,1990,Female,75+ years,3,1.05,286894,"40,274,204,595",G.I. Generation
Colombia,1990,Male,05-14 years,12,0.29,4132729,"40,274,204,595",Generation X
Colombia,1990,Female,05-14 years,7,0.18,3991984,"40,274,204,595",Generation X
Colombia,1991,Male,15-24 years,280,7.84,3569610,"41,239,551,378",Generation X
Colombia,1991,Male,55-74 years,89,7.73,1152018,"41,239,551,378",Silent
Colombia,1991,Male,25-34 years,216,7.34,2944422,"41,239,551,378",Boomers
Colombia,1991,Male,75+ years,14,6.64,210787,"41,239,551,378",G.I. Generation
Colombia,1991,Male,35-54 years,175,5.73,3053490,"41,239,551,378",Boomers
Colombia,1991,Female,15-24 years,100,2.85,3511813,"41,239,551,378",Generation X
Colombia,1991,Female,25-34 years,54,1.8,2991721,"41,239,551,378",Boomers
Colombia,1991,Female,35-54 years,36,1.1,3271390,"41,239,551,378",Boomers
Colombia,1991,Female,75+ years,3,1,298517,"41,239,551,378",G.I. Generation
Colombia,1991,Female,55-74 years,10,0.75,1341052,"41,239,551,378",Silent
Colombia,1991,Male,05-14 years,24,0.57,4191827,"41,239,551,378",Millenials
Colombia,1991,Female,05-14 years,9,0.22,4047531,"41,239,551,378",Millenials
Colombia,1992,Male,55-74 years,108,9.35,1154900,"49,279,585,355",Silent
Colombia,1992,Male,75+ years,20,9.27,215800,"49,279,585,355",G.I. Generation
Colombia,1992,Male,25-34 years,251,8.59,2922400,"49,279,585,355",Boomers
Colombia,1992,Male,15-24 years,274,8.12,3373400,"49,279,585,355",Generation X
Colombia,1992,Male,35-54 years,180,5.88,3058800,"49,279,585,355",Boomers
Colombia,1992,Female,15-24 years,111,3.33,3331300,"49,279,585,355",Generation X
Colombia,1992,Female,25-34 years,53,1.77,2997700,"49,279,585,355",Boomers
Colombia,1992,Female,35-54 years,48,1.47,3267600,"49,279,585,355",Boomers
Colombia,1992,Female,55-74 years,6,0.46,1315300,"49,279,585,355",Silent
Colombia,1992,Female,05-14 years,17,0.45,3786400,"49,279,585,355",Millenials
Colombia,1992,Male,05-14 years,17,0.43,3917400,"49,279,585,355",Millenials
Colombia,1992,Female,75+ years,1,0.36,274400,"49,279,585,355",G.I. Generation
Colombia,1993,Male,75+ years,22,9.87,222900,"55,802,538,219",G.I. Generation
Colombia,1993,Male,55-74 years,108,9.12,1184100,"55,802,538,219",Silent
Colombia,1993,Male,15-24 years,279,8.26,3377300,"55,802,538,219",Generation X
Colombia,1993,Male,25-34 years,226,7.49,3015600,"55,802,538,219",Boomers
Colombia,1993,Male,35-54 years,215,6.75,3186600,"55,802,538,219",Boomers
Colombia,1993,Female,15-24 years,101,3.03,3332600,"55,802,538,219",Generation X
Colombia,1993,Female,25-34 years,53,1.72,3088400,"55,802,538,219",Boomers
Colombia,1993,Female,55-74 years,16,1.19,1348500,"55,802,538,219",Silent
Colombia,1993,Female,35-54 years,36,1.06,3406300,"55,802,538,219",Boomers
Colombia,1993,Male,05-14 years,21,0.53,3965600,"55,802,538,219",Millenials
Colombia,1993,Female,05-14 years,8,0.21,3830500,"55,802,538,219",Millenials
Colombia,1993,Female,75+ years,0,0,283800,"55,802,538,219",G.I. Generation
Colombia,1994,Male,75+ years,31,13.45,230500,"81,703,500,846",G.I. Generation
Colombia,1994,Male,15-24 years,313,9.23,3391100,"81,703,500,846",Generation X
Colombia,1994,Male,55-74 years,110,9.06,1214600,"81,703,500,846",Silent
Colombia,1994,Male,25-34 years,247,7.98,3094400,"81,703,500,846",Boomers
Colombia,1994,Male,35-54 years,216,6.51,3320000,"81,703,500,846",Boomers
Colombia,1994,Female,15-24 years,130,3.89,3343400,"81,703,500,846",Generation X
Colombia,1994,Female,25-34 years,59,1.86,3164600,"81,703,500,846",Boomers
Colombia,1994,Female,55-74 years,19,1.37,1382700,"81,703,500,846",Silent
Colombia,1994,Female,35-54 years,44,1.24,3551000,"81,703,500,846",Boomers
Colombia,1994,Female,75+ years,2,0.68,293900,"81,703,500,846",G.I. Generation
Colombia,1994,Female,05-14 years,14,0.36,3874700,"81,703,500,846",Millenials
Colombia,1994,Male,05-14 years,13,0.32,4013700,"81,703,500,846",Millenials
Colombia,1995,Male,75+ years,27,11.39,237128,"92,507,279,383",G.I. Generation
Colombia,1995,Male,55-74 years,110,8.59,1280826,"92,507,279,383",Silent
Colombia,1995,Male,25-34 years,253,7.85,3221761,"92,507,279,383",Generation X
Colombia,1995,Male,15-24 years,271,7.41,3657416,"92,507,279,383",Generation X
Colombia,1995,Male,35-54 years,213,5.92,3599535,"92,507,279,383",Boomers
Colombia,1995,Female,15-24 years,116,3.22,3602418,"92,507,279,383",Generation X
Colombia,1995,Female,25-34 years,55,1.67,3296038,"92,507,279,383",Generation X
Colombia,1995,Female,35-54 years,63,1.63,3860918,"92,507,279,383",Boomers
Colombia,1995,Female,55-74 years,16,1.07,1495950,"92,507,279,383",Silent
Colombia,1995,Male,05-14 years,15,0.35,4330243,"92,507,279,383",Millenials
Colombia,1995,Female,75+ years,1,0.3,337540,"92,507,279,383",G.I. Generation
Colombia,1995,Female,05-14 years,10,0.24,4171126,"92,507,279,383",Millenials
Colombia,1996,Male,75+ years,33,13.26,248909,"97,160,109,278",G.I. Generation
Colombia,1996,Male,55-74 years,124,9.44,1313132,"97,160,109,278",Silent
Colombia,1996,Male,15-24 years,289,7.79,3707736,"97,160,109,278",Generation X
Colombia,1996,Male,35-54 years,259,6.91,3749624,"97,160,109,278",Boomers
Colombia,1996,Male,25-34 years,225,6.91,3258034,"97,160,109,278",Generation X
Colombia,1996,Female,15-24 years,121,3.31,3651707,"97,160,109,278",Generation X
Colombia,1996,Female,25-34 years,58,1.74,3336435,"97,160,109,278",Generation X
Colombia,1996,Female,35-54 years,44,1.09,4021393,"97,160,109,278",Boomers
Colombia,1996,Female,55-74 years,15,0.98,1533960,"97,160,109,278",Silent
Colombia,1996,Female,75+ years,3,0.85,352470,"97,160,109,278",G.I. Generation
